"Gene","KO1","KO2","KO3","KOGFP1","KOGFP2","KOGFP3","RE1","RE2","RE3","WT1","WT2","WT3","RND1","RND2","RND3"
"ACTG1",28.491151049056,28.386221297414,28.2966377879528,25.1311199189885,27.8511873960934,27.9689673093002,28.9169806073725,28.7747700057321,28.6518891250913,28.4609843294256,28.3315220147488,28.3671218015925,24.4708503610644,22.350401581092,27.3261101405401
"ACTL6A",24.3473316293547,24.253569806996,24.2763443842711,24.4046167384522,24.4100299711449,21.0414098355325,24.4064494236423,24.1073554983008,24.306847016319,24.4626545356365,24.3552344018707,24.4959049076633,21.2857024781425,22.0303408071493,20.1683893348044
"ACTMAP",19.0368121643349,22.1651057273193,22.1028061465753,21.8676512760002,21.850434858909,21.6571910775477,22.4569065810966,18.6234814478121,22.5788261989511,22.189509697324,22.2039573142898,22.3910602552863,23.5289196486891,23.3335832756654,19.9364769149452
"ACTN1",29.3376411724268,29.1622092953978,25.9175726936945,29.4443571705328,29.3471784781335,29.2889851785767,25.784850050389,28.8792023106985,29.2459665612478,29.4507165838428,29.3357583293367,26.0518038542199,20.4061188295248,20.4997719383492,23.1166756767031
"ACTN2",25.572700804656,25.7407382903225,25.6431712886209,25.0928632547227,25.2232563263086,25.3432232010885,25.9614485683168,25.9742393004569,25.9636816921018,22.7420120844865,26.0029550945423,22.6223485838448,25.54120168669,20.740490643311,21.0301154656519
"ACTN4",28.8008690105801,28.5084350634807,28.643984871774,28.3934796104955,28.137851704581,28.1156604400698,28.8062309554688,28.4266659584329,25.6273026516844,29.0699173743294,28.8231262407131,29.0087805805352,22.3927699446213,22.7162061366983,20.8119508323101
"ACTR10",20.1743125179758,23.208473717398,23.2271442316412,23.6166768264954,19.9612094437842,19.9138141665303,23.2051269783673,22.9646516274574,23.3594631182115,23.3943754218916,23.1684872746986,23.198573483795,22.1824216335616,20.4550833547548,17.6779260564527
"ACTR1A",25.0968166354471,25.1450272959171,25.1311044110865,25.1599341824403,25.1388114372558,25.1172477502865,24.9473124573694,24.9255400884026,25.0361583076543,25.1379383319883,25.2102139419856,25.2078416669096,22.3079862109792,20.9723284692848,25.1945133674879
"ACTR1B",25.97982095294,25.796417285138,25.9778684318174,19.123436907602,25.8584010223594,25.5854114775529,25.7564854185978,25.3184504074821,25.8607485879213,25.801462030213,25.8324299445519,25.9251827948869,25.8784744929732,21.5304115763393,22.2410346639641
"ACTR2",26.9287347017418,26.5037897453208,26.5858832169529,26.6888271682746,26.2440537033164,26.3195197389625,26.795355818673,26.4442153694438,26.7734076995246,26.7703351104709,26.5506204354332,26.5564940683678,23.3105139069351,23.5227247109889,21.47994896481
"ACTR3",27.0882432290496,26.8452449114718,26.9348211754283,26.737271381307,26.6253932173293,26.4607626973347,27.1284608235649,26.4827073913242,27.0227579545099,26.8999419674187,26.7328755364694,26.8403799522438,20.3178354371892,20.5744032002484,19.753561173967
"ACTR3B",NA,19.5861104293934,19.4535981970293,19.5713675100646,19.3862772135413,19.6049820734978,19.7279187931449,19.7233993069028,19.1903817316064,19.4589732589719,19.6258746892461,19.3682783793936,20.5663309553919,18.9419072983931,22.083825013839
"ACTR5",21.9194140224021,21.6014869895646,21.7695751673405,22.0564042054645,21.8232455516839,21.775402509972,21.7427156764002,21.6955294956512,21.8037283147386,21.8463179143224,21.6247450421701,21.824607642348,17.8478587023209,19.0580551606984,NA
"ACTR6",21.9110141151584,21.8610914507685,21.8644185460939,22.0625215076046,21.9205480355985,21.8514726514793,21.9127033489114,21.6159182986697,18.4936600293659,21.8889375515362,18.4197256879401,21.7801696782638,25.0209067979105,22.0992277229483,22.0080893562552
"ACTR8",20.413162013824,20.3391888945034,13.6525089024082,20.481718640373,20.3130003573303,20.2051859066102,20.3535366927229,20.106606388302,20.2405537821078,20.3577034085212,20.1713857320455,20.3124232232545,19.993701336324,18.9820772320892,21.4747536088068
"ACTRT3",21.1920146237936,20.8335811584985,21.2091671581103,NA,NA,20.8739539535439,NA,20.8773897396231,21.5127067109606,21.2640107075641,20.8506202746449,NA,23.3169262964191,19.7346782011564,25.0281598074562
"ACVR1",21.92502302332,22.085927210621,22.1944779361693,21.9248356948906,21.8048522230801,18.6379833037779,22.1836853516976,22.1218556650847,22.1182041356091,21.9556938900786,21.923085154797,18.6731951871672,20.2844524915379,18.5874186141877,20.6569144844798
"ACY1",23.6888716843269,20.1091394353455,23.5076465838882,23.6973057031184,23.5987266743844,23.2943703028881,23.4031216655886,23.193432715422,23.6822916855096,23.6450209088356,23.5454510703565,23.7152928884555,24.838126874,19.9792102533088,19.393004927475
"ACY3",NA,NA,NA,NA,18.8332514583126,NA,19.5531811567663,19.0141730684049,NA,NA,19.4210436843749,20.1211262246971,22.8304761353139,22.8256628154667,20.9128827594842
"ACYP1",22.5635119091707,22.627335051,22.7418465198653,22.6326677812696,23.1387009952541,22.756416445534,22.996818254651,23.1339503993976,23.1749607213087,22.2616298279427,19.0415228017868,22.6568481640647,23.9533692251489,26.2297661275643,23.8677137644429
"ACYP2",20.4741554913059,20.6065154609476,20.6258764724348,20.6816613575495,20.1832876619301,20.3178663437019,21.3113242579463,21.0742035410914,21.0860104959592,20.7414069101638,20.3784525658486,17.3175804331928,21.5595222662119,26.521901817315,23.6289758871165
"ADA",23.8859671220719,23.6982258472249,23.8163216913376,23.9956955665874,23.8918138270229,23.7636293777283,23.924056136579,23.8144172003074,24.1635794298137,23.6464552155872,23.6348068412417,23.6864283928506,23.4882589093323,25.2538629179885,21.5739171054884
"ADAL",20.1451224022024,19.7752517870971,19.9856543517778,16.8262381275059,20.1843511533154,19.8816756112334,19.7809497987497,19.5527478876914,20.1284890445223,19.6036535082628,19.9792102533088,13.3972735315025,21.6916677067278,17.6673887861601,23.377953841852
"ADAM10",23.946025990068,24.030273359966,24.0526844579576,20.2828655832338,23.7179445374869,23.5811865574125,23.7633565511303,23.9884385274531,23.8047381191541,23.6569941085822,23.6638093271532,17.1286589485853,20.6756064922392,22.7563777580917,19.641284450632
"ADAM15",16.6424325168603,19.9303807424477,20.0331796531338,20.1135132681646,19.8669317570536,20.0154667785234,19.9853096871991,19.8588961743734,20.1895470982699,20.3466662998637,20.1606014552783,20.2955593241974,18.9058306097267,20.1976966411643,22.3152336061368
"ADAM17",23.1066119789239,22.8353432360055,22.8896194469979,22.9186905734173,22.6343690454657,22.6514402203945,16.1005186207631,22.8851465291207,22.7773369959172,22.8334134223276,22.7613846485157,19.4101883914668,22.5680389074956,19.3532674586579,23.3333258531674
"ADAM33",NA,21.7327632405978,NA,21.7599913675354,21.797112511527,21.5566215858439,21.4687075592569,21.0785267646845,21.9059815070565,21.7861559393258,21.5304234836326,18.4493461574967,29.4276054522447,24.1379549388474,18.3666935989345
"ADAM9",22.9948095247971,22.8591747486351,22.8498696898858,23.0468086103801,22.9483292640001,22.9334754530844,22.9284540380168,22.603537381675,19.5161289830005,23.0526980547618,22.9947969247582,23.0777907224513,24.3441542676938,21.4152311387479,21.0896521976904
"ADAR",25.1037963171363,24.9928573646641,24.9652449343188,25.1544865511637,24.9916828966425,21.6813525249806,24.9509173716315,24.6857208043157,25.0000575700437,25.088103607456,25.0386816310939,25.0397992718511,22.7340908279961,28.5397071392243,24.3976415384661
"ADAT1",20.887355992697,20.5567960344127,16.938614769188,21.1741936338582,20.7526493300172,20.8082792046482,20.6417510178435,20.6509526805353,20.6624076088537,21.0686890722782,20.6629629851361,20.7264318876807,24.8404451578695,27.5632259534116,23.2327337341357
"ADAT2",16.9046346216682,19.9091239983692,19.7139955872096,20.3766977333784,20.281947001336,20.1918664744013,19.7990776275696,19.9752196405731,19.9457824426879,19.9352067829882,19.8204625811075,19.7613191053514,20.1295131998162,19.7379817224988,21.5722477962381
"ADAT3",20.3650910521009,19.9783012807792,20.3600379555627,20.6833587559612,20.1604155748369,20.5902370711788,20.2205235781121,20.2248625315668,20.2092474923556,20.4512382828698,20.5577151655636,20.2784449207516,20.2391684590223,20.4984480040112,27.7553252653513
"ADCK1",20.0292777894511,20.3631883200737,19.8570910603808,20.6737162393163,20.0458769523621,20.5358800058035,20.3546077466495,20.9018634391706,20.0861751080878,20.3426433187063,20.0953983106182,20.1349865052205,20.3860908783387,22.43633716402,25.4001496708085
"ADCK5",20.3502734229663,19.7679629582338,19.9562797232592,20.087400683358,19.7773163253107,19.7200555042071,19.8746602248875,15.9018803752142,19.8807329295794,19.8777694083346,19.6421557242593,20.0834845213571,25.5886023895307,20.0896366820321,23.0263691056412
"ADCY3",20.9543312272417,20.7511778994712,20.8183567075585,NA,16.9504305943803,20.584664366657,20.351240128749,20.7475628107802,21.0465438635219,20.4397061179885,20.2990447577581,20.2306314865136,21.6934988682873,22.7414174031116,22.5550838425972
"ADCY6",19.876335579094,19.6969726185694,19.9735334194672,20.1618871904488,20.09862970558,20.0733740846195,19.6284793600259,19.5923402340424,19.8339200457292,19.2915506988127,19.430097224656,19.6637995569837,21.2584642457719,19.8579339304179,24.9234746596374
"ADD1",23.7965269497169,23.7189528665817,23.6834279383033,23.888726808134,23.7351435261389,23.9253743344127,23.8442305045278,23.8234409090029,23.8858529279602,23.86419143551,20.3659752887413,23.7470011561094,24.9607764058443,22.3329904252536,24.1026814615527
"ADD2",24.2070602839185,20.7975317129195,24.0654126009624,23.9599239534412,23.7977890517298,23.7083864621257,24.0812127051749,23.9215895495866,24.1393899089844,24.1527344104657,24.061093196846,24.116854828443,NA,19.5140031785332,21.0835656755724
"ADD3",21.423453468714,21.1791728828789,17.825083002597,22.0441632897526,18.4114696105648,21.524108368568,21.4923221581655,21.4374351152699,18.1120372766655,20.8127734888247,20.3953437617283,17.8019798489808,21.9600436603957,20.6144986760845,24.5017298143916
"ADGRE5",23.6805071866956,23.5091419315454,23.4949593185991,23.3009426393604,23.2399667259932,23.0298511750605,23.2971835672773,23.2564263979172,23.3630197057264,22.9635845767066,19.6153440609449,23.0487472741232,18.4825165023864,21.8678092355247,23.3477486813242
"ADGRG1",19.8972235827192,20.1161522898,20.0284888644147,NA,20.0476897508497,19.7008629979507,20.243680719962,19.839236087429,20.253048782156,20.6195555109874,20.3556457484966,20.4629225793818,20.0610072240587,25.1199080087401,19.5746692816201
"ADGRG2",NA,17.430330034996,20.8830690836706,21.682165213209,21.2153078454603,21.1213975550972,20.7984868312062,NA,20.9876200057837,16.9287728045506,20.0594223631547,20.1942578893259,25.9932034493064,20.8364834364457,18.5610566872496
"ADGRG6",21.6662855587904,21.7274157107714,21.5990006841424,21.6042102427553,21.5559132857212,18.1660355541942,21.2683700916212,21.5366911586344,21.2626225059179,21.0964803217313,21.1023409853255,21.2934003610218,20.0351615462826,19.9490814776464,20.3902287956946
"ADGRL2",NA,NA,NA,18.1637675898196,NA,NA,NA,NA,19.1679130072789,19.6329969715523,18.7953199328765,19.1354638066897,22.5726412520583,21.9451937596053,NA
"ADH5",26.3950234953881,26.2250304330931,19.7410999062257,26.0984172726724,26.3269338299654,25.9613764310337,26.1507325583612,22.3924201500914,26.4351882773471,26.3729095850334,26.2868225195438,26.4374173351674,23.6849831296926,22.1740058379595,20.1980025247315
"ADI1",25.1107033312662,25.0347939680219,25.1218127530881,24.3900560942584,24.514957373905,24.3335787036092,25.260157515748,25.2133329074353,25.4628967193242,24.9435722554266,25.0428213200764,25.1426791852182,18.8988168734097,25.9899504869672,23.8909228235099
"ADIPOR1",NA,18.5355601629061,NA,NA,18.3022774551291,18.3894296812463,NA,19.6456003874184,18.5835859830351,18.27382291169,18.4049793702751,18.1194224448464,22.3241302677818,22.2106472677552,21.6395964046771
"ADISSP",25.5594901164252,22.0121262978496,25.4636471587867,25.4629683090608,22.292307307975,25.4920287372516,25.3563240461898,25.1351966359786,25.467553468521,25.7800907867209,25.7623291134204,25.7044351848043,20.5803082594077,23.071309485536,22.610455817537
"ADK",24.5512692685303,24.6474018812254,24.7107328774304,24.2943716351627,24.5327346136644,24.2711067739007,24.4830121735331,24.279015537298,24.8195628346737,24.4602807128609,24.5782706958571,24.6468259818403,20.9442766787322,21.7529840934942,20.4496796497507
"ADNP",23.2485649032569,23.2142918442103,23.1734720409766,23.4466851571209,23.4219308802414,23.4645302954252,23.2743856896356,23.3463101505205,23.174148973575,23.2259902309424,23.2388171107267,23.2443375562724,21.9336791303101,21.9164721250455,21.5585104005737
"ADNP2",19.8703948235829,20.0465804980588,19.8895514947529,20.0814106191032,20.0615491873444,20.1135768545533,19.8434871301414,16.2442523282062,16.6658355326111,20.0758708150973,19.8527870321592,20.1387067753139,20.1960797792113,19.6727360912689,20.2395379309065
"ADO",23.6874329261379,23.2570367305489,23.2664012481126,23.5732171324684,23.2495909117205,23.1900104577921,23.1603638687348,23.0080077769208,23.4813974009657,23.583712792288,23.4668694553676,23.5903172630999,21.2102658617289,24.444383414421,13.7978641373337
"ADPGK",24.2439812927238,23.8928581316036,23.9668577173757,24.271050976556,23.8955361770585,23.9752521831782,24.2495061381133,23.7395835794315,24.1910932611042,24.0200613816801,23.7891030558695,20.5976379566516,21.0062027875313,22.6196851300557,22.6255369581537
"ADPRH",21.8432551664608,21.6445719003191,21.7593424836167,21.9972346220316,22.1508058727478,21.6953939828045,21.8540903215896,21.5455065712607,22.3536667147839,21.4708882086953,21.229497142381,21.6571247698466,21.4021122021178,18.9602932978915,19.7309990964918
"ADPRS",22.734046780877,19.533763169305,22.8285955764384,22.8790480893367,23.0524776712522,22.8941277715862,19.3965692451479,22.9593519813559,22.6286537868622,23.0388816574573,19.8334692078676,23.1503302117801,24.5688200677671,21.9186689207484,21.0326746750841
"ADRM1",26.5407949359359,26.4584681628886,26.5192160103785,26.5759331329587,26.488868474093,26.3704896849132,26.56537948343,26.2753348177241,26.6886699641426,26.4884610535713,26.2363588142361,26.4589511911095,20.221955224338,26.3751216491437,25.1004213301439
"ADSL",24.24906331035,23.9957465384161,24.0443794434309,14.570922997534,24.3449755333167,24.2062734091206,24.1487376206486,23.9520022301894,24.1289665341566,20.9785750101892,24.1919394218113,24.172008384769,22.7256333631631,22.5222067544809,21.8687950549469
"ADSS1",22.1161887854967,18.0108941092309,21.2784432191971,21.6570410083942,21.3859413716794,21.2470721984198,18.4148710104667,21.5487193893794,22.0508742760573,21.5821851756946,21.5231455484033,21.4822683259298,22.2738726987268,21.136692663515,22.461915535228
"ADSS2",26.9304257164572,26.3930147667108,26.5435139329363,26.8378493411186,26.535517077757,26.3721787177494,26.7508090151426,26.2830715334092,27.1118268288785,26.7171257643502,26.4591095686331,23.3380544912537,23.6650230273304,23.430201253656,20.5416014551457
"AEBP2",21.2661391331646,21.3957380794473,21.1499864607437,21.6708692943581,21.4456610282217,21.4350765773742,21.5919318046761,21.5264538676509,21.441430077348,21.5070914793884,21.3338918218549,21.1288024075463,21.1938922728255,15.8439946362786,20.2030826929403
"AEN",21.1544924228422,20.8711855811661,20.8443839610486,22.0414499429078,21.4924082259465,21.751084710091,21.0989303510959,21.3921785196275,21.0233259408842,21.1049250244593,20.9077019420861,20.7776847394828,21.8374019554575,29.1633413829942,NA
"AFAP1",20.7972110882471,23.9576297442238,24.0545335243806,23.6068253760579,23.4106002805397,23.2177031953892,23.7732584535787,23.5907248935586,23.7875952302379,24.0192315069862,23.8059881429304,23.9636675606198,20.7618019851331,23.6089747650716,21.9712737502969
"AFAP1L2",23.7443477077791,23.8246862973205,23.820816441905,23.7540549168931,23.8150452066451,23.7062349381551,24.1674338425281,24.0776595378308,24.1448649864113,23.9934595732235,24.0462132780165,24.0664268324623,22.589940939312,21.6454627410989,23.4709735793775
"AFDN",23.2812627755952,23.0469426303608,23.0857016355212,23.2876244626416,23.0244547332002,23.1035325808723,22.9744636057379,23.1374006744588,23.0721568160539,23.1806456803648,23.1006087671378,23.1597604939113,20.1008791724701,22.6727714779159,21.0646789624329
